"ORDERNUMBER","QUANTITYORDERED","PRICEEACH","ORDERLINENUMBER","SALES","ORDERDATE","STATUS","QTR_ID","MONTH_ID","YEAR_ID","PRODUCTLINE","MSRP","PRODUCTCODE","CUSTOMERNAME","PHONE","ADDRESSLINE1","ADDRESSLINE2","CITY","STATE","POSTALCODE","COUNTRY","TERRITORY","CONTACTLASTNAME","CONTACTFIRSTNAME","DEALSIZE"
10148,21,73.6,4,1545.6,"9/11/2023 0:00","Shipped",3,9,2023,"Classic Cars",90,"S24_2766","Anna's Decorations, Ltd","02 9936 8555","201 Miller Street","Level 15","North Sydney","NSW","2060","Australia","APAC","O'Hara","Anna","Small"
10148,34,100,3,4392.12,"9/11/2023 0:00","Shipped",3,9,2023,"Classic Cars",117,"S24_2887","Anna's Decorations, Ltd","02 9936 8555","201 Miller Street","Level 15","North Sydney","NSW","2060","Australia","APAC","O'Hara","Anna","Medium"
10148,31,73.62,5,2282.22,"9/11/2023 0:00","Shipped",3,9,2023,"Classic Cars",85,"S24_3191","Anna's Decorations, Ltd","02 9936 8555","201 Miller Street","Level 15","North Sydney","NSW","2060","Australia","APAC","O'Hara","Anna","Small"
10148,27,100,7,3469.5,"9/11/2023 0:00","Shipped",3,9,2023,"Classic Cars",107,"S24_3432","Anna's Decorations, Ltd","02 9936 8555","201 Miller Street","Level 15","North Sydney","NSW","2060","Australia","APAC","O'Hara","Anna","Medium"
10149,50,100,4,5907.5,"9/12/2023 0:00","Shipped",3,9,2023,"Vintage Cars",102,"S18_1342","Signal Collectibles Ltd.","4155554312","2793 Furth Circle","","Brisbane","CA","94217","USA",NA,"Taylor","Sue","Medium"
10149,30,58.22,3,1746.6,"9/12/2023 0:00","Shipped",3,9,2023,"Vintage Cars",53,"S18_1367","Signal Collectibles Ltd.","4155554312","2793 Furth Circle","","Brisbane","CA","94217","USA",NA,"Taylor","Sue","Small"
10149,34,100,11,5375.4,"9/12/2023 0:00","Shipped",3,9,2023,"Vintage Cars",170,"S18_1749","Signal Collectibles Ltd.","4155554312","2793 Furth Circle","","Brisbane","CA","94217","USA",NA,"Taylor","Sue","Medium"
10149,24,62.36,10,1496.64,"9/12/2023 0:00","Shipped",3,9,2023,"Vintage Cars",60,"S18_2248","Signal Collectibles Ltd.","4155554312","2793 Furth Circle","","Brisbane","CA","94217","USA",NA,"Taylor","Sue","Small"
10149,33,100,8,4950.33,"9/12/2023 0:00","Shipped",3,9,2023,"Vintage Cars",127,"S18_2325","Signal Collectibles Ltd.","4155554312","2793 Furth Circle","","Brisbane","CA","94217","USA",NA,"Taylor","Sue","Medium"
10149,23,100,5,4230.62,"9/12/2023 0:00","Shipped",3,9,2023,"Vintage Cars",168,"S18_2795","Signal Collectibles Ltd.","4155554312","2793 Furth Circle","","Brisbane","CA","94217","USA",NA,"Taylor","Sue","Medium"
10149,42,94.25,2,3958.5,"9/12/2023 0:00","Shipped",3,9,2023,"Vintage Cars",99,"S18_3320","Signal Collectibles Ltd.","4155554312","2793 Furth Circle","","Brisbane","CA","94217","USA",NA,"Taylor","Sue","Medium"
10149,36,33.19,7,1194.84,"9/12/2023 0:00","Shipped",3,9,2023,"Vintage Cars",33,"S24_1937","Signal Collectibles Ltd.","4155554312","2793 Furth Circle","","Brisbane","CA","94217","USA",NA,"Taylor","Sue","Small"
10149,49,49.28,6,2414.72,"9/12/2023 0:00","Shipped",3,9,2023,"Vintage Cars",44,"S24_2022","Signal Collectibles Ltd.","4155554312","2793 Furth Circle","","Brisbane","CA","94217","USA",NA,"Taylor","Sue","Small"
10149,26,38.98,9,1013.48,"9/12/2023 0:00","Shipped",3,9,2023,"Vintage Cars",41,"S24_3969","Signal Collectibles Ltd.","4155554312","2793 Furth Circle","","Brisbane","CA","94217","USA",NA,"Taylor","Sue","Small"
10149,20,90.57,1,1811.4,"9/12/2023 0:00","Shipped",3,9,2023,"Vintage Cars",97,"S24_4258","Signal Collectibles Ltd.","4155554312","2793 Furth Circle","","Brisbane","CA","94217","USA",NA,"Taylor","Sue","Small"
10150,45,100,8,10993.5,"9/19/2023 0:00","Shipped",3,9,2023,"Classic Cars",214,"S10_1949","Dragon Souveniers, Ltd.","+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye","","Singapore","","79903","Singapore","Japan","Natividad","Eric","Large"
10150,20,100,1,3191.2,"9/19/2023 0:00","Shipped",3,9,2023,"Classic Cars",147,"S10_4962","Dragon Souveniers, Ltd.","+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye","","Singapore","","79903","Singapore","Japan","Natividad","Eric","Medium"
10150,30,100,5,4100.1,"9/19/2023 0:00","Shipped",3,9,2023,"Trucks and Buses",136,"S12_1666","Dragon Souveniers, Ltd.","+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye","","Singapore","","79903","Singapore","Japan","Natividad","Eric","Medium"
10150,34,100,7,4641,"9/19/2023 0:00","Shipped",3,9,2023,"Trucks and Buses",116,"S18_1097","Dragon Souveniers, Ltd.","+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye","","Singapore","","79903","Singapore","Japan","Natividad","Eric","Medium"
10150,47,91.18,9,4285.46,"9/19/2023 0:00","Shipped",3,9,2023,"Vintage Cars",101,"S18_2949","Dragon Souveniers, Ltd.","+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye","","Singapore","","79903","Singapore","Japan","Natividad","Eric","Medium"
10150,30,49.97,11,1499.1,"9/19/2023 0:00","Shipped",3,9,2023,"Vintage Cars",62,"S18_2957","Dragon Souveniers, Ltd.","+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye","","Singapore","","79903","Singapore","Japan","Natividad","Eric","Small"
10150,26,100,10,2804.36,"9/19/2023 0:00","Shipped",3,9,2023,"Vintage Cars",104,"S18_3136","Dragon Souveniers, Ltd.","+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye","","Singapore","","79903","Singapore","Japan","Natividad","Eric","Small"
10150,49,100,2,6467.02,"9/19/2023 0:00","Shipped",3,9,2023,"Trucks and Buses",121,"S18_4600","Dragon Souveniers, Ltd.","+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye","","Singapore","","79903","Singapore","Japan","Natividad","Eric","Medium"
10150,30,42.76,6,1282.8,"9/19/2023 0:00","Shipped",3,9,2023,"Vintage Cars",50,"S18_4668","Dragon Souveniers, Ltd.","+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye","","Singapore","","79903","Singapore","Japan","Natividad","Eric","Small"
10150,49,58.18,4,2850.82,"9/19/2023 0:00","Shipped",3,9,2023,"Trucks and Buses",64,"S32_3522","Dragon Souveniers, Ltd.","+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye","","Singapore","","79903","Singapore","Japan","Natividad","Eric","Small"
10150,20,100,3,2104,"9/19/2023 0:00","Shipped",3,9,2023,"Classic Cars",101,"S700_2824","Dragon Souveniers, Ltd.","+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye","","Singapore","","79903","Singapore","Japan","Natividad","Eric","Small"
10151,24,100,3,3327.6,"9/21/2023 0:00","Shipped",3,9,2023,"Trucks and Buses",118,"S12_4473","Oulu Toy Supplies, Inc.","981-443655","Torikatu 38","","Oulu","","90110","Finland","EMEA","Koskitalo","Pirkko","Medium"
10151,43,100,2,7110.91,"9/21/2023 0:00","Shipped",3,9,2023,"Classic Cars",163,"S18_2238","Oulu Toy Supplies, Inc.","981-443655","Torikatu 38","","Oulu","","90110","Finland","EMEA","Koskitalo","Pirkko","Large"
10151,49,100,6,5412.54,"9/21/2023 0:00","Shipped",3,9,2023,"Trucks and Buses",122,"S18_2319","Oulu Toy Supplies, Inc.","981-443655","Torikatu 38","","Oulu","","90110","Finland","EMEA","Koskitalo","Pirkko","Medium"
10151,39,69.28,9,2701.92,"9/21/2023 0:00","Shipped",3,9,2023,"Trucks and Buses",60,"S18_2432","Oulu Toy Supplies, Inc.","981-443655","Torikatu 38","","Oulu","","90110","Finland","EMEA","Koskitalo","Pirkko","Small"
10151,21,100,7,3734.01,"9/21/2023 0:00","Shipped",3,9,2023,"Classic Cars",169,"S18_3232","Oulu Toy Supplies, Inc.","981-443655","Torikatu 38","","Oulu","","90110","Finland","EMEA","Koskitalo","Pirkko","Medium"
10151,42,100,8,5098.8,"9/21/2023 0:00","Shipped",3,9,2023,"Trucks and Buses",127,"S24_2300","Oulu Toy Supplies, Inc.","981-443655","Torikatu 38","","Oulu","","90110","Finland","EMEA","Koskitalo","Pirkko","Medium"
10151,30,40.31,4,1209.3,"9/21/2023 0:00","Shipped",3,9,2023,"Classic Cars",35,"S24_2840","Oulu Toy Supplies, Inc.","981-443655","Torikatu 38","","Oulu","","90110","Finland","EMEA","Koskitalo","Pirkko","Small"
10151,27,100,10,3068.55,"9/21/2023 0:00","Shipped",3,9,2023,"Trucks and Buses",96,"S32_1268","Oulu Toy Supplies, Inc.","981-443655","Torikatu 38","","Oulu","","90110","Finland","EMEA","Koskitalo","Pirkko","Medium"
10151,41,63.85,5,2617.85,"9/21/2023 0:00","Shipped",3,9,2023,"Trucks and Buses",54,"S32_2509","Oulu Toy Supplies, Inc.","981-443655","Torikatu 38","","Oulu","","90110","Finland","EMEA","Koskitalo","Pirkko","Small"
10151,26,100,1,3220.1,"9/21/2023 0:00","Shipped",3,9,2023,"Trucks and Buses",115,"S50_1392","Oulu Toy Supplies, Inc.","981-443655","Torikatu 38","","Oulu","","90110","Finland","EMEA","Koskitalo","Pirkko","Medium"
10152,35,100,1,4524.1,"9/25/2023 0:00","Shipped",3,9,2023,"Classic Cars",143,"S18_4027","Australian Gift Network, Co","61-7-3844-6555","31 Duncan St. West End","","South Brisbane","Queensland","4101","Australia","APAC","Calaghan","Tony","Medium"
10152,25,65.31,4,1632.75,"9/25/2023 0:00","Shipped",3,9,2023,"Classic Cars",57,"S24_1444","Australian Gift Network, Co","61-7-3844-6555","31 Duncan St. West End","","South Brisbane","Queensland","4101","Australia","APAC","Calaghan","Tony","Small"
10152,23,100,3,2802.09,"9/25/2023 0:00","Shipped",3,9,2023,"Classic Cars",118,"S24_4048","Australian Gift Network, Co","61-7-3844-6555","31 Duncan St. West End","","South Brisbane","Queensland","4101","Australia","APAC","Calaghan","Tony","Small"
10152,33,50.95,2,1681.35,"9/25/2023 0:00","Shipped",3,9,2023,"Trains",62,"S32_3207","Australian Gift Network, Co","61-7-3844-6555","31 Duncan St. West End","","South Brisbane","Queensland","4101","Australia","APAC","Calaghan","Tony","Small"
10153,20,100,11,4904,"9/28/2023 0:00","Shipped",3,9,2023,"Classic Cars",207,"S12_1108","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86","","Madrid","","28034","Spain","EMEA","Freyre","Diego","Medium"
10153,42,100,12,5393.64,"9/28/2023 0:00","Shipped",3,9,2023,"Classic Cars",151,"S12_3148","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86","","Madrid","","28034","Spain","EMEA","Freyre","Diego","Medium"
10153,49,100,10,7036.89,"9/28/2023 0:00","Shipped",3,9,2023,"Classic Cars",173,"S12_3891","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86","","Madrid","","28034","Spain","EMEA","Freyre","Diego","Large"
10153,31,100,7,3641.57,"9/28/2023 0:00","Shipped",3,9,2023,"Vintage Cars",136,"S18_3140","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86","","Madrid","","28034","Spain","EMEA","Freyre","Diego","Medium"
10153,29,88.74,9,2573.46,"9/28/2023 0:00","Shipped",3,9,2023,"Trains",100,"S18_3259","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86","","Madrid","","28034","Spain","EMEA","Freyre","Diego","Small"
10153,22,83.38,6,1834.36,"9/28/2023 0:00","Shipped",3,9,2023,"Vintage Cars",87,"S18_4522","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86","","Madrid","","28034","Spain","EMEA","Freyre","Diego","Small"
10153,40,100,5,5456.4,"9/28/2023 0:00","Shipped",3,9,2023,"Ships",122,"S24_2011","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86","","Madrid","","28034","Spain","EMEA","Freyre","Diego","Medium"
10153,31,57.41,13,1779.71,"9/28/2023 0:00","Shipped",3,9,2023,"Trains",58,"S50_1514","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86","","Madrid","","28034","Spain","EMEA","Freyre","Diego","Small"
10153,43,64.67,1,2780.81,"9/28/2023 0:00","Shipped",3,9,2023,"Ships",66,"S700_1138","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86","","Madrid","","28034","Spain","EMEA","Freyre","Diego","Small"
10153,31,87.48,8,2711.88,"9/28/2023 0:00","Shipped",3,9,2023,"Ships",86,"S700_1938","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86","","Madrid","","28034","Spain","EMEA","Freyre","Diego","Small"
10153,50,88.15,2,4407.5,"9/28/2023 0:00","Shipped",3,9,2023,"Ships",100,"S700_3505","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86","","Madrid","","28034","Spain","EMEA","Freyre","Diego","Medium"
10153,20,100,3,2204.6,"9/28/2023 0:00","Shipped",3,9,2023,"Ships",99,"S700_3962","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86","","Madrid","","28034","Spain","EMEA","Freyre","Diego","Small"
10153,50,60.06,4,3003,"9/28/2023 0:00","Shipped",3,9,2023,"Ships",54,"S72_3212","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86","","Madrid","","28034","Spain","EMEA","Freyre","Diego","Medium"
10154,31,91.17,2,2826.27,"10/2/2023 0:00","Shipped",4,10,2023,"Vintage Cars",88,"S24_3151","Boards & Toys Co.","3105552373","4097 Douglas Av.","","Glendale","CA","92561","USA",NA,"Young","Leslie","Small"
10154,36,64.33,1,2315.88,"10/2/2023 0:00","Shipped",4,10,2023,"Ships",72,"S700_2610","Boards & Toys Co.","3105552373","4097 Douglas Av.","","Glendale","CA","92561","USA",NA,"Young","Leslie","Small"
10155,32,100,13,4526.08,"10/6/2023 0:00","Shipped",4,10,2023,"Classic Cars",136,"S10_4757","Toys of Finland, Co.","90-224 8555","Keskuskatu 45","","Helsinki","","21240","Finland","EMEA","Karttunen","Matti","Medium"
10155,38,100,5,6531.44,"10/6/2023 0:00","Shipped",4,10,2023,"Planes",157,"S18_1662","Toys of Finland, Co.","90-224 8555","Keskuskatu 45","","Helsinki","","21240","Finland","EMEA","Karttunen","Matti","Medium"
10155,44,79.14,11,3482.16,"10/6/2023 0:00","Shipped",4,10,2023,"Ships",86,"S18_3029","Toys of Finland, Co.","90-224 8555","Keskuskatu 45","","Helsinki","","21240","Finland","EMEA","Karttunen","Matti","Medium"
10155,29,100,10,3622.97,"10/6/2023 0:00","Shipped",4,10,2023,"Vintage Cars",105,"S18_3856","Toys of Finland, Co.","90-224 8555","Keskuskatu 45","","Helsinki","","21240","Finland","EMEA","Karttunen","Matti","Medium"
10155,23,72.62,6,1670.26,"10/6/2023 0:00","Shipped",4,10,2023,"Planes",68,"S24_2841","Toys of Finland, Co.","90-224 8555","Keskuskatu 45","","Helsinki","","21240","Finland","EMEA","Karttunen","Matti","Small"
10155,34,55.89,7,1900.26,"10/6/2023 0:00","Shipped",4,10,2023,"Vintage Cars",65,"S24_3420","Toys of Finland, Co.","90-224 8555","Keskuskatu 45","","Helsinki","","21240","Finland","EMEA","Karttunen","Matti","Small"
10155,37,67.93,12,2513.41,"10/6/2023 0:00","Shipped",4,10,2023,"Vintage Cars",83,"S24_3816","Toys of Finland, Co.","90-224 8555","Keskuskatu 45","","Helsinki","","21240","Finland","EMEA","Karttunen","Matti","Small"
10155,44,77.11,4,3392.84,"10/6/2023 0:00","Shipped",4,10,2023,"Planes",68,"S24_3949","Toys of Finland, Co.","90-224 8555","Keskuskatu 45","","Helsinki","","21240","Finland","EMEA","Karttunen","Matti","Medium"
10155,32,91.43,9,2925.76,"10/6/2023 0:00","Shipped",4,10,2023,"Ships",90,"S700_2047","Toys of Finland, Co.","90-224 8555","Keskuskatu 45","","Helsinki","","21240","Finland","EMEA","Karttunen","Matti","Small"
10155,20,100,2,2353.4,"10/6/2023 0:00","Shipped",4,10,2023,"Planes",99,"S700_2466","Toys of Finland, Co.","90-224 8555","Keskuskatu 45","","Helsinki","","21240","Finland","EMEA","Karttunen","Matti","Small"
10155,43,86.4,1,3715.2,"10/6/2023 0:00","Shipped",4,10,2023,"Planes",80,"S700_3167","Toys of Finland, Co.","90-224 8555","Keskuskatu 45","","Helsinki","","21240","Finland","EMEA","Karttunen","Matti","Medium"
10155,44,85.87,3,3778.28,"10/6/2023 0:00","Shipped",4,10,2023,"Planes",74,"S700_4002","Toys of Finland, Co.","90-224 8555","Keskuskatu 45","","Helsinki","","21240","Finland","EMEA","Karttunen","Matti","Medium"
10155,34,49.16,8,1671.44,"10/6/2023 0:00","Shipped",4,10,2023,"Planes",49,"S72_1253","Toys of Finland, Co.","90-224 8555","Keskuskatu 45","","Helsinki","","21240","Finland","EMEA","Karttunen","Matti","Small"
10156,20,41.02,1,820.4,"10/8/2023 0:00","Shipped",4,10,2023,"Vintage Cars",43,"S50_1341","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86","","Madrid","","28034","Spain","EMEA","Freyre","Diego","Small"
10156,48,100,2,4954.08,"10/8/2023 0:00","Shipped",4,10,2023,"Planes",91,"S700_1691","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86","","Madrid","","28034","Spain","EMEA","Freyre","Diego","Medium"
10158,22,67.03,1,1474.66,"10/10/2023 0:00","Shipped",4,10,2023,"Motorcycles",76,"S24_2000","Baane Mini Imports","07-98 9555","Erling Skakkes gate 78","","Stavern","","4110","Norway","EMEA","Bergulfsen","Jonas","Small"
10159,49,100,14,5205.27,"10/10/2023 0:00","Shipped",4,10,2023,"Motorcycles",95,"S10_1678","Corporate Gift Ideas Co.","6505551386","7734 Strong St.","","San Francisco","CA","","USA",NA,"Brown","Julie","Medium"
10159,37,100,17,5016.83,"10/10/2023 0:00","Shipped",4,10,2023,"Motorcycles",118,"S10_2016","Corporate Gift Ideas Co.","6505551386","7734 Strong St.","","San Francisco","CA","","USA",NA,"Brown","Julie","Medium"
10159,22,100,16,4132.7,"10/10/2023 0:00","Shipped",4,10,2023,"Motorcycles",193,"S10_4698","Corporate Gift Ideas Co.","6505551386","7734 Strong St.","","San Francisco","CA","","USA",NA,"Brown","Julie","Medium"
10159,41,100,2,8296.35,"10/10/2023 0:00","Shipped",4,10,2023,"Classic Cars",194,"S12_1099","Corporate Gift Ideas Co.","6505551386","7734 Strong St.","","San Francisco","CA","","USA",NA,"Brown","Julie","Large"
10159,38,100,13,6238.84,"10/10/2023 0:00","Shipped",4,10,2023,"Motorcycles",150,"S12_2823","Corporate Gift Ideas Co.","6505551386","7734 Strong St.","","San Francisco","CA","","USA",NA,"Brown","Julie","Medium"
10159,24,73.42,3,1762.08,"10/10/2023 0:00","Shipped",4,10,2023,"Classic Cars",79,"S12_3990","Corporate Gift Ideas Co.","6505551386","7734 Strong St.","","San Francisco","CA","","USA",NA,"Brown","Julie","Small"
10159,42,51.48,18,2162.16,"10/10/2023 0:00","Shipped",4,10,2023,"Motorcycles",60,"S18_2625","Corporate Gift Ideas Co.","6505551386","7734 Strong St.","","San Francisco","CA","","USA",NA,"Brown","Julie","Small"
10159,21,81.21,5,1705.41,"10/10/2023 0:00","Shipped",4,10,2023,"Classic Cars",80,"S18_3278","Corporate Gift Ideas Co.","6505551386","7734 Strong St.","","San Francisco","CA","","USA",NA,"Brown","Julie","Small"
10159,25,100,4,3638,"10/10/2023 0:00","Shipped",4,10,2023,"Classic Cars",146,"S18_3482","Corporate Gift Ideas Co.","6505551386","7734 Strong St.","","San Francisco","CA","","USA",NA,"Brown","Julie","Medium"
10159,21,64.66,8,1357.86,"10/10/2023 0:00","Shipped",4,10,2023,"Motorcycles",62,"S18_3782","Corporate Gift Ideas Co.","6505551386","7734 Strong St.","","San Francisco","CA","","USA",NA,"Brown","Julie","Small"
10159,32,100,7,4618.88,"10/10/2023 0:00","Shipped",4,10,2023,"Classic Cars",148,"S18_4721","Corporate Gift Ideas Co.","6505551386","7734 Strong St.","","San Francisco","CA","","USA",NA,"Brown","Julie","Medium"
10159,44,100,15,5355.68,"10/10/2023 0:00","Shipped",4,10,2023,"Motorcycles",112,"S24_1578","Corporate Gift Ideas Co.","6505551386","7734 Strong St.","","San Francisco","CA","","USA",NA,"Brown","Julie","Medium"
10159,27,80.34,11,2169.18,"10/10/2023 0:00","Shipped",4,10,2023,"Motorcycles",69,"S24_2360","Corporate Gift Ideas Co.","6505551386","7734 Strong St.","","San Francisco","CA","","USA",NA,"Brown","Julie","Small"
10159,50,69.8,1,3490,"10/10/2023 0:00","Shipped",4,10,2023,"Classic Cars",61,"S24_3371","Corporate Gift Ideas Co.","6505551386","7734 Strong St.","","San Francisco","CA","","USA",NA,"Brown","Julie","Medium"
10159,23,67.1,6,1543.3,"10/10/2023 0:00","Shipped",4,10,2023,"Classic Cars",80,"S24_4620","Corporate Gift Ideas Co.","6505551386","7734 Strong St.","","San Francisco","CA","","USA",NA,"Brown","Julie","Small"
10159,35,35.4,9,1239,"10/10/2023 0:00","Shipped",4,10,2023,"Motorcycles",40,"S32_2206","Corporate Gift Ideas Co.","6505551386","7734 Strong St.","","San Francisco","CA","","USA",NA,"Brown","Julie","Small"
10159,23,100,12,2347.15,"10/10/2023 0:00","Shipped",4,10,2023,"Motorcycles",102,"S32_4485","Corporate Gift Ideas Co.","6505551386","7734 Strong St.","","San Francisco","CA","","USA",NA,"Brown","Julie","Small"
10159,31,71.6,10,2219.6,"10/10/2023 0:00","Shipped",4,10,2023,"Motorcycles",81,"S50_4713","Corporate Gift Ideas Co.","6505551386","7734 Strong St.","","San Francisco","CA","","USA",NA,"Brown","Julie","Small"
10160,46,100,6,5294.14,"10/11/2023 0:00","Shipped",4,10,2023,"Classic Cars",117,"S12_3380","Men 'R' US Retailers, Ltd.","2155554369","6047 Douglas Av.","","Los Angeles","CA","","USA",NA,"Chandler","Michael","Medium"
10160,50,100,5,5182,"10/11/2023 0:00","Shipped",4,10,2023,"Classic Cars",115,"S12_4675","Men 'R' US Retailers, Ltd.","2155554369","6047 Douglas Av.","","Los Angeles","CA","","USA",NA,"Chandler","Michael","Medium"
10160,38,88.55,4,3364.9,"10/11/2023 0:00","Shipped",4,10,2023,"Classic Cars",77,"S18_1889","Men 'R' US Retailers, Ltd.","2155554369","6047 Douglas Av.","","Los Angeles","CA","","USA",NA,"Chandler","Michael","Medium"
10160,20,100,1,3996.4,"10/11/2023 0:00","Shipped",4,10,2023,"Classic Cars",169,"S18_3232","Men 'R' US Retailers, Ltd.","2155554369","6047 Douglas Av.","","Los Angeles","CA","","USA",NA,"Chandler","Michael","Medium"
10160,42,37,2,1554,"10/11/2023 0:00","Shipped",4,10,2023,"Classic Cars",37,"S24_2972","Men 'R' US Retailers, Ltd.","2155554369","6047 Douglas Av.","","Los Angeles","CA","","USA",NA,"Chandler","Michael","Small"
10160,35,100,3,4767.7,"10/11/2023 0:00","Shipped",4,10,2023,"Classic Cars",140,"S24_3856","Men 'R' US Retailers, Ltd.","2155554369","6047 Douglas Av.","","Los Angeles","CA","","USA",NA,"Chandler","Michael","Medium"
10161,28,100,12,3764.88,"10/17/2023 0:00","Shipped",4,10,2023,"Classic Cars",141,"S18_1129","Heintze Collectables","86 21 3555","Smagsloget 45","","Aaarhus","","8200","Denmark","EMEA","Ibsen","Palle","Medium"
